y_true,prob_1_fed,client,prob_1_cent,repeat
1,0.6938775510204082,PRJNA731589,0.77,014
1,0.7346938775510204,PRJNA731589,0.8,014
0,0.4591836734693877,PRJNA731589,0.17,014
1,0.4693877551020408,PRJNA731589,0.36,014
0,0.5408163265306123,PRJNA731589,0.24,014
0,0.4285714285714285,PRJNA731589,0.16,014
1,0.6530612244897959,PRJNA731589,0.73,014
1,0.6938775510204082,PRJNA731589,0.79,014
1,0.6938775510204082,PRJNA731589,0.76,014
1,0.7040816326530612,PRJNA731589,0.78,014
0,0.4489795918367347,PRJNA731589,0.11,014
1,0.6530612244897959,PRJNA731589,0.91,014
0,0.5204081632653061,PRJNA731589,0.39,014
0,0.4489795918367347,PRJNA731589,0.1,014
1,0.6224489795918368,PRJNA731589,0.66,014
0,0.4795918367346938,PRJNA731589,0.3,014
1,0.6836734693877551,PRJNA731589,0.82,014
1,0.6938775510204082,PRJNA731589,0.56,014
0,0.5306122448979592,PRJNA731589,0.37,014
1,0.6632653061224489,PRJNA731589,0.55,014
1,0.6428571428571429,PRJNA731589,0.72,014
1,0.7959183673469388,PRJNA731589,0.87,014
0,0.4387755102040816,PRJNA731589,0.2,014
1,0.7551020408163265,PRJEB10878,0.7,015
1,0.673469387755102,PRJEB10878,0.8,015
1,0.7346938775510204,PRJEB10878,0.73,015
1,0.7755102040816326,PRJEB10878,0.83,015
0,0.5816326530612245,PRJEB10878,0.4,015
1,0.7346938775510204,PRJEB10878,0.72,015
0,0.4693877551020408,PRJEB10878,0.42,015
0,0.5612244897959183,PRJEB10878,0.42,015
0,0.5102040816326531,PRJEB10878,0.32,015
1,0.6428571428571429,PRJEB10878,0.57,015
1,0.7448979591836735,PRJEB10878,0.63,015
0,0.6020408163265306,PRJEB10878,0.5,015
0,0.673469387755102,PRJEB10878,0.64,015
1,0.6632653061224489,PRJEB10878,0.73,015
0,0.5510204081632653,PRJEB10878,0.3,015
0,0.5816326530612245,PRJEB10878,0.51,015
0,0.5714285714285714,PRJEB10878,0.43,015
1,0.6428571428571429,PRJEB10878,0.66,015
1,0.7142857142857143,PRJEB10878,0.6,015
0,0.5612244897959183,PRJEB10878,0.15,015
1,0.7142857142857143,PRJEB10878,0.68,015
0,0.5408163265306123,PRJEB10878,0.34,015
0,0.5408163265306123,PRJEB10878,0.41,015
1,0.6938775510204082,PRJEB10878,0.85,015
0,0.4693877551020408,PRJEB10878,0.4,015
0,0.6122448979591837,PRJEB10878,0.26,015
1,0.6428571428571429,PRJEB6070,0.74,015
1,0.7142857142857143,PRJEB6070,0.86,015
0,0.5306122448979592,PRJEB6070,0.32,015
0,0.6020408163265306,PRJEB6070,0.5,015
0,0.5918367346938775,PRJEB6070,0.43,015
0,0.4693877551020408,PRJEB6070,0.58,015
0,0.5,PRJEB6070,0.46,015
0,0.5204081632653061,PRJEB6070,0.22,015
1,0.5714285714285714,PRJEB6070,0.46,015
1,0.7142857142857143,PRJEB6070,0.6,015
1,0.5408163265306123,PRJEB6070,0.68,015
1,0.5714285714285714,PRJEB6070,0.65,015
0,0.5204081632653061,PRJEB6070,0.42,015
1,0.4591836734693877,PRJEB6070,0.36,015
0,0.6020408163265306,PRJEB6070,0.43,015
1,0.5102040816326531,PRJEB6070,0.45,015
1,0.5714285714285714,PRJEB6070,0.5,015
0,0.6530612244897959,PRJEB6070,0.52,015
1,0.6428571428571429,PRJEB6070,0.33,015
1,0.6836734693877551,PRJEB6070,0.58,015
1,0.6836734693877551,PRJEB6070,0.72,015
1,0.7040816326530612,PRJEB6070,0.73,015
0,0.5204081632653061,PRJEB6070,0.24,015
1,0.4489795918367347,PRJEB6070,0.35,015
1,0.6530612244897959,PRJEB6070,0.62,015
1,0.7346938775510204,PRJEB6070,0.77,015
0,0.5816326530612245,PRJEB6070,0.57,015
0,0.5918367346938775,PRJEB6070,0.52,015
1,0.6938775510204082,PRJEB6070,0.8,015
0,0.5816326530612245,PRJEB6070,0.59,015
0,0.5918367346938775,PRJEB6070,0.31,015
1,0.6632653061224489,PRJEB6070,0.78,015
1,0.6224489795918368,PRJEB6070,0.72,015
1,0.673469387755102,PRJEB6070,0.43,015
0,0.6020408163265306,PRJEB6070,0.44,015
1,0.4897959183673469,PRJEB6070,0.6,015
0,0.6938775510204082,PRJEB6070,0.5,015
0,0.6428571428571429,PRJEB6070,0.6,015
1,0.7040816326530612,PRJEB6070,0.72,015
1,0.6836734693877551,PRJEB6070,0.66,015
1,0.5612244897959183,PRJEB7774,0.35,015
1,0.7142857142857143,PRJEB7774,0.71,015
0,0.5714285714285714,PRJEB7774,0.36,015
0,0.5816326530612245,PRJEB7774,0.37,015
0,0.5612244897959183,PRJEB7774,0.47,015
1,0.6530612244897959,PRJEB7774,0.65,015
0,0.6530612244897959,PRJEB7774,0.37,015
1,0.5918367346938775,PRJEB7774,0.71,015
1,0.6224489795918368,PRJEB7774,0.61,015
0,0.5816326530612245,PRJEB7774,0.81,015
1,0.6122448979591837,PRJEB7774,0.44,015
0,0.4897959183673469,PRJEB7774,0.23,015
0,0.6326530612244898,PRJEB7774,0.59,015
1,0.5510204081632653,PRJEB7774,0.57,015
1,0.5816326530612245,PRJEB7774,0.8,015
1,0.5306122448979592,PRJEB7774,0.53,015
1,0.5306122448979592,PRJEB7774,0.67,015
1,0.6836734693877551,PRJEB7774,0.73,015
0,0.6530612244897959,PRJEB7774,0.39,015
0,0.5408163265306123,PRJEB7774,0.27,015
0,0.5612244897959183,PRJEB7774,0.22,015
1,0.7244897959183674,PRJEB7774,0.79,015
1,0.4591836734693877,PRJEB7774,0.69,015
1,0.6836734693877551,PRJEB7774,0.56,015
0,0.5204081632653061,PRJEB7774,0.4,015
1,0.5816326530612245,PRJEB7774,0.69,015
0,0.5612244897959183,PRJEB7774,0.39,015
0,0.6020408163265306,PRJEB7774,0.4,015
0,0.6224489795918368,PRJEB7774,0.52,015
1,0.6836734693877551,PRJEB7774,0.55,015
1,0.7040816326530612,PRJEB7774,0.76,015
0,0.6428571428571429,PRJEB7774,0.51,015
0,0.4081632653061224,PRJNA429097,0.18,015
1,0.5612244897959183,PRJNA429097,0.64,015
1,0.6326530612244898,PRJNA429097,0.72,015
0,0.3877551020408163,PRJNA429097,0.16,015
0,0.4285714285714285,PRJNA429097,0.34,015
1,0.6938775510204082,PRJNA429097,0.9,015
1,0.7142857142857143,PRJNA429097,0.87,015
0,0.3469387755102041,PRJNA429097,0.1,015
1,0.7142857142857143,PRJNA429097,0.94,015
1,0.6020408163265306,PRJNA429097,0.68,015
1,0.7244897959183674,PRJNA429097,0.75,015
0,0.4183673469387755,PRJNA429097,0.17,015
1,0.6836734693877551,PRJNA429097,0.84,015
0,0.3979591836734694,PRJNA429097,0.32,015
0,0.3469387755102041,PRJNA429097,0.1,015
0,0.4591836734693877,PRJNA429097,0.27,015
1,0.6326530612244898,PRJNA429097,0.71,015
0,0.3571428571428571,PRJNA429097,0.09,015
0,0.5,PRJNA429097,0.36,015
1,0.7040816326530612,PRJNA429097,0.79,015
0,0.4489795918367347,PRJNA429097,0.22,015
1,0.673469387755102,PRJNA429097,0.91,015
1,0.6122448979591837,PRJNA429097,0.8,015
0,0.4081632653061224,PRJNA429097,0.11,015
1,0.6836734693877551,PRJNA429097,0.9,015
1,0.6836734693877551,PRJNA429097,0.87,015
0,0.3775510204081632,PRJNA429097,0.16,015
0,0.3265306122448979,PRJNA429097,0.07,015
0,0.4081632653061224,PRJNA429097,0.06,015
1,0.7244897959183674,PRJNA429097,0.85,015
1,0.7551020408163265,PRJNA429097,0.84,015
0,0.3673469387755102,PRJNA429097,0.25,015
1,0.6938775510204082,PRJNA429097,0.72,015
1,0.7040816326530612,PRJNA429097,0.81,015
1,0.7755102040816326,PRJNA429097,0.89,015
1,0.6530612244897959,PRJNA429097,0.81,015
1,0.7244897959183674,PRJNA429097,0.84,015
1,0.7857142857142857,PRJNA429097,0.85,015
0,0.4081632653061224,PRJNA429097,0.2,015
0,0.5408163265306123,PRJNA731589,0.32,015
1,0.7653061224489796,PRJNA731589,0.78,015
0,0.4897959183673469,PRJNA731589,0.2,015
1,0.7448979591836735,PRJNA731589,0.87,015
0,0.4183673469387755,PRJNA731589,0.22,015
0,0.4591836734693877,PRJNA731589,0.24,015
0,0.4489795918367347,PRJNA731589,0.14,015
0,0.4591836734693877,PRJNA731589,0.13,015
0,0.4489795918367347,PRJNA731589,0.17,015
1,0.7551020408163265,PRJNA731589,0.7,015
0,0.3775510204081632,PRJNA731589,0.11,015
1,0.7857142857142857,PRJNA731589,0.91,015
1,0.7040816326530612,PRJNA731589,0.72,015
0,0.4591836734693877,PRJNA731589,0.13,015
1,0.673469387755102,PRJNA731589,0.7,015
0,0.6428571428571429,PRJNA731589,0.5,015
1,0.7040816326530612,PRJNA731589,0.8,015
1,0.7959183673469388,PRJNA731589,0.78,015
0,0.5,PRJNA731589,0.15,015
0,0.6122448979591837,PRJNA731589,0.43,015
0,0.6224489795918368,PRJNA731589,0.43,015
1,0.7244897959183674,PRJNA731589,0.78,015
0,0.5102040816326531,PRJNA731589,0.19,015
1,0.7653061224489796,PRJNA731589,0.88,015
0,0.5,PRJNA731589,0.43,015
1,0.8163265306122449,PRJNA731589,0.8,015
0,0.5714285714285714,PRJNA731589,0.33,015
0,0.4081632653061224,PRJNA731589,0.22,015
0,0.6530612244897959,PRJNA731589,0.71,015
0,0.5714285714285714,PRJNA731589,0.6,015
0,0.4387755102040816,PRJNA731589,0.11,015
1,0.7551020408163265,PRJNA731589,0.81,015
1,0.7244897959183674,PRJNA731589,0.8,015
1,0.5918367346938775,PRJEB10878,0.56,016
0,0.5510204081632653,PRJEB10878,0.44,016
0,0.4897959183673469,PRJEB10878,0.19,016
1,0.6428571428571429,PRJEB10878,0.67,016
1,0.7448979591836735,PRJEB10878,0.79,016
1,0.5408163265306123,PRJEB10878,0.66,016
1,0.6938775510204082,PRJEB10878,0.63,016
0,0.6836734693877551,PRJEB10878,0.6,016
1,0.6632653061224489,PRJEB10878,0.73,016
1,0.7653061224489796,PRJEB10878,0.74,016
1,0.6122448979591837,PRJEB10878,0.7,016
1,0.673469387755102,PRJEB10878,0.77,016
0,0.5816326530612245,PRJEB10878,0.55,016
1,0.6530612244897959,PRJEB10878,0.82,016
1,0.7448979591836735,PRJEB10878,0.87,016
0,0.5204081632653061,PRJEB10878,0.41,016
0,0.4591836734693877,PRJEB10878,0.26,016
1,0.5612244897959183,PRJEB10878,0.5,016
0,0.6020408163265306,PRJEB10878,0.32,016
1,0.7040816326530612,PRJEB10878,0.76,016
1,0.673469387755102,PRJEB10878,0.78,016
0,0.5612244897959183,PRJEB10878,0.41,016
0,0.6428571428571429,PRJEB10878,0.52,016
0,0.5816326530612245,PRJEB10878,0.5,016
1,0.6224489795918368,PRJEB10878,0.67,016
1,0.6020408163265306,PRJEB10878,0.76,016
1,0.6938775510204082,PRJEB6070,0.7,016
1,0.5306122448979592,PRJEB6070,0.7,016
0,0.5510204081632653,PRJEB6070,0.46,016
1,0.5510204081632653,PRJEB6070,0.7,016
1,0.673469387755102,PRJEB6070,0.52,016
1,0.7142857142857143,PRJEB6070,0.84,016
0,0.7040816326530612,PRJEB6070,0.57,016
0,0.5306122448979592,PRJEB6070,0.52,016
1,0.5510204081632653,PRJEB6070,0.36,016
0,0.5306122448979592,PRJEB6070,0.27,016
1,0.5714285714285714,PRJEB6070,0.41,016
0,0.5408163265306123,PRJEB6070,0.46,016
1,0.6122448979591837,PRJEB6070,0.81,016
1,0.6326530612244898,PRJEB6070,0.6,016
1,0.6224489795918368,PRJEB6070,0.62,016
1,0.5816326530612245,PRJEB6070,0.62,016
0,0.5918367346938775,PRJEB6070,0.67,016
0,0.5714285714285714,PRJEB6070,0.52,016
0,0.4285714285714285,PRJEB6070,0.31,016
0,0.5204081632653061,PRJEB6070,0.33,016
0,0.6428571428571429,PRJEB6070,0.48,016
1,0.6020408163265306,PRJEB6070,0.53,016
1,0.6530612244897959,PRJEB6070,0.61,016
0,0.4795918367346938,PRJEB6070,0.41,016
0,0.5612244897959183,PRJEB6070,0.42,016
0,0.5510204081632653,PRJEB6070,0.58,016
1,0.673469387755102,PRJEB6070,0.64,016
1,0.5408163265306123,PRJEB6070,0.5,016
1,0.6530612244897959,PRJEB6070,0.63,016
1,0.5714285714285714,PRJEB6070,0.79,016
0,0.5510204081632653,PRJEB6070,0.46,016
0,0.6530612244897959,PRJEB6070,0.53,016
0,0.5918367346938775,PRJEB6070,0.27,016
0,0.7040816326530612,PRJEB6070,0.78,016
0,0.5816326530612245,PRJEB6070,0.29,016
0,0.5408163265306123,PRJEB6070,0.27,016
1,0.6020408163265306,PRJEB6070,0.52,016
1,0.6530612244897959,PRJEB6070,0.77,016
0,0.5306122448979592,PRJEB6070,0.43,016
1,0.5816326530612245,PRJEB6070,0.69,016
1,0.6836734693877551,PRJEB7774,0.69,016
1,0.5510204081632653,PRJEB7774,0.49,016
0,0.673469387755102,PRJEB7774,0.46,016
0,0.5204081632653061,PRJEB7774,0.62,016
1,0.5918367346938775,PRJEB7774,0.79,016
1,0.6224489795918368,PRJEB7774,0.71,016
0,0.5612244897959183,PRJEB7774,0.38,016
1,0.5918367346938775,PRJEB7774,0.65,016
1,0.6428571428571429,PRJEB7774,0.52,016
1,0.6020408163265306,PRJEB7774,0.67,016
1,0.5102040816326531,PRJEB7774,0.71,016
1,0.6224489795918368,PRJEB7774,0.74,016
0,0.4591836734693877,PRJEB7774,0.28,016
1,0.5816326530612245,PRJEB7774,0.73,016
1,0.6122448979591837,PRJEB7774,0.61,016
1,0.6836734693877551,PRJEB7774,0.8,016
1,0.6224489795918368,PRJEB7774,0.46,016
0,0.5918367346938775,PRJEB7774,0.36,016
1,0.5714285714285714,PRJEB7774,0.7,016
1,0.6020408163265306,PRJEB7774,0.7,016
1,0.5816326530612245,PRJEB7774,0.49,016
1,0.5510204081632653,PRJEB7774,0.77,016
0,0.5714285714285714,PRJEB7774,0.19,016
1,0.6224489795918368,PRJEB7774,0.73,016
1,0.6020408163265306,PRJEB7774,0.79,016
0,0.5306122448979592,PRJEB7774,0.46,016
1,0.5612244897959183,PRJEB7774,0.74,016
0,0.5408163265306123,PRJEB7774,0.64,016
0,0.5714285714285714,PRJEB7774,0.29,016
1,0.6938775510204082,PRJEB7774,0.55,016
0,0.5204081632653061,PRJEB7774,0.38,016
0,0.5714285714285714,PRJEB7774,0.55,016
0,0.3979591836734694,PRJNA429097,0.12,016
1,0.7142857142857143,PRJNA429097,0.87,016
0,0.3775510204081632,PRJNA429097,0.27,016
1,0.6428571428571429,PRJNA429097,0.61,016
0,0.4387755102040816,PRJNA429097,0.15,016
1,0.6632653061224489,PRJNA429097,0.81,016
1,0.7040816326530612,PRJNA429097,0.82,016
0,0.4591836734693877,PRJNA429097,0.29,016
1,0.7346938775510204,PRJNA429097,0.92,016
1,0.6530612244897959,PRJNA429097,0.93,016
0,0.4081632653061224,PRJNA429097,0.36,016
1,0.6836734693877551,PRJNA429097,0.89,016
1,0.7346938775510204,PRJNA429097,0.82,016
1,0.7040816326530612,PRJNA429097,0.89,016
1,0.6020408163265306,PRJNA429097,0.9,016
0,0.3571428571428571,PRJNA429097,0.07,016
1,0.7244897959183674,PRJNA429097,0.87,016
1,0.6938775510204082,PRJNA429097,0.61,016
0,0.4897959183673469,PRJNA429097,0.26,016
0,0.3673469387755102,PRJNA429097,0.24,016
1,0.6428571428571429,PRJNA429097,0.63,016
0,0.3775510204081632,PRJNA429097,0.05,016
1,0.6530612244897959,PRJNA429097,0.7,016
1,0.7346938775510204,PRJNA429097,0.94,016
0,0.5102040816326531,PRJNA429097,0.25,016
0,0.3571428571428571,PRJNA429097,0.08,016
1,0.673469387755102,PRJNA429097,0.66,016
1,0.6938775510204082,PRJNA429097,0.87,016
1,0.6938775510204082,PRJNA429097,0.82,016
0,0.3673469387755102,PRJNA429097,0.08,016
0,0.5612244897959183,PRJNA429097,0.36,016
1,0.6428571428571429,PRJNA429097,0.6,016
0,0.4081632653061224,PRJNA429097,0.13,016
0,0.3979591836734694,PRJNA429097,0.05,016
1,0.7653061224489796,PRJNA429097,0.87,016
0,0.3877551020408163,PRJNA429097,0.1,016
0,0.3775510204081632,PRJNA429097,0.1,016
1,0.7040816326530612,PRJNA429097,0.82,016
1,0.6836734693877551,PRJNA429097,0.83,016
1,0.6326530612244898,PRJNA731589,0.47,016
1,0.8163265306122449,PRJNA731589,0.89,016
0,0.3979591836734694,PRJNA731589,0.12,016
1,0.5714285714285714,PRJNA731589,0.36,016
0,0.4183673469387755,PRJNA731589,0.13,016
0,0.3265306122448979,PRJNA731589,0.15,016
0,0.5408163265306123,PRJNA731589,0.31,016
0,0.4489795918367347,PRJNA731589,0.22,016
0,0.4183673469387755,PRJNA731589,0.13,016
1,0.5918367346938775,PRJNA731589,0.84,016
0,0.6428571428571429,PRJNA731589,0.52,016
1,0.6326530612244898,PRJNA731589,0.87,016
1,0.6836734693877551,PRJNA731589,0.81,016
1,0.6632653061224489,PRJNA731589,0.82,016
0,0.4897959183673469,PRJNA731589,0.34,016
1,0.6122448979591837,PRJNA731589,0.82,016
1,0.7244897959183674,PRJNA731589,0.77,016
0,0.5102040816326531,PRJNA731589,0.4,016
0,0.4897959183673469,PRJNA731589,0.15,016
0,0.4081632653061224,PRJNA731589,0.1,016
1,0.7755102040816326,PRJNA731589,0.82,016
0,0.3877551020408163,PRJNA731589,0.09,016
1,0.6224489795918368,PRJNA731589,0.76,016
0,0.4387755102040816,PRJNA731589,0.1,016
0,0.5204081632653061,PRJNA731589,0.35,016
1,0.6938775510204082,PRJNA731589,0.89,016
0,0.3775510204081632,PRJNA731589,0.16,016
0,0.3979591836734694,PRJNA731589,0.19,016
1,0.7448979591836735,PRJNA731589,0.71,016
1,0.6122448979591837,PRJNA731589,0.68,016
0,0.4897959183673469,PRJNA731589,0.25,016
1,0.6938775510204082,PRJNA731589,0.86,016
0,0.5612244897959183,PRJNA731589,0.4,016
1,0.7857142857142857,PRJEB10878,0.84,017
1,0.6530612244897959,PRJEB10878,0.76,017
0,0.5918367346938775,PRJEB10878,0.31,017
0,0.5102040816326531,PRJEB10878,0.18,017
0,0.5612244897959183,PRJEB10878,0.39,017
0,0.5408163265306123,PRJEB10878,0.32,017
1,0.7244897959183674,PRJEB10878,0.77,017
0,0.5612244897959183,PRJEB10878,0.24,017
0,0.5204081632653061,PRJEB10878,0.31,017
1,0.5714285714285714,PRJEB10878,0.69,017
1,0.6836734693877551,PRJEB10878,0.62,017
1,0.7551020408163265,PRJEB10878,0.81,017
0,0.6224489795918368,PRJEB10878,0.2,017
1,0.6428571428571429,PRJEB10878,0.6,017
0,0.5918367346938775,PRJEB10878,0.32,017
1,0.6530612244897959,PRJEB10878,0.75,017
1,0.7653061224489796,PRJEB10878,0.73,017
0,0.5510204081632653,PRJEB10878,0.25,017
1,0.6326530612244898,PRJEB10878,0.69,017
1,0.673469387755102,PRJEB10878,0.58,017
1,0.6224489795918368,PRJEB10878,0.81,017
1,0.7040816326530612,PRJEB10878,0.8,017
1,0.6224489795918368,PRJEB10878,0.74,017
1,0.6632653061224489,PRJEB10878,0.76,017
1,0.7142857142857143,PRJEB10878,0.84,017
0,0.5306122448979592,PRJEB10878,0.48,017
1,0.6326530612244898,PRJEB6070,0.63,017
0,0.6530612244897959,PRJEB6070,0.6,017
1,0.6530612244897959,PRJEB6070,0.42,017
1,0.6632653061224489,PRJEB6070,0.58,017
1,0.6530612244897959,PRJEB6070,0.43,017
1,0.6326530612244898,PRJEB6070,0.62,017
1,0.6530612244897959,PRJEB6070,0.77,017
1,0.7244897959183674,PRJEB6070,0.72,017
1,0.6326530612244898,PRJEB6070,0.51,017
0,0.5816326530612245,PRJEB6070,0.43,017
1,0.7040816326530612,PRJEB6070,0.72,017
1,0.6530612244897959,PRJEB6070,0.85,017
1,0.5918367346938775,PRJEB6070,0.68,017
1,0.673469387755102,PRJEB6070,0.85,017
0,0.5714285714285714,PRJEB6070,0.44,017
0,0.5306122448979592,PRJEB6070,0.62,017
1,0.7142857142857143,PRJEB6070,0.78,017
1,0.7142857142857143,PRJEB6070,0.61,017
1,0.673469387755102,PRJEB6070,0.73,017
1,0.5204081632653061,PRJEB6070,0.72,017
1,0.7857142857142857,PRJEB6070,0.74,017
0,0.5714285714285714,PRJEB6070,0.38,017
0,0.5918367346938775,PRJEB6070,0.3,017
0,0.5612244897959183,PRJEB6070,0.38,017
1,0.673469387755102,PRJEB6070,0.64,017
1,0.6428571428571429,PRJEB6070,0.46,017
1,0.6530612244897959,PRJEB6070,0.77,017
0,0.6428571428571429,PRJEB6070,0.33,017
1,0.6020408163265306,PRJEB6070,0.57,017
0,0.6632653061224489,PRJEB6070,0.49,017
1,0.6428571428571429,PRJEB6070,0.71,017
1,0.6428571428571429,PRJEB6070,0.55,017
1,0.5408163265306123,PRJEB6070,0.75,017
0,0.5714285714285714,PRJEB6070,0.4,017
0,0.6326530612244898,PRJEB6070,0.39,017
0,0.673469387755102,PRJEB6070,0.56,017
0,0.5408163265306123,PRJEB6070,0.45,017
0,0.4693877551020408,PRJEB6070,0.56,017
1,0.6020408163265306,PRJEB6070,0.62,017
0,0.5714285714285714,PRJEB6070,0.36,017
1,0.7551020408163265,PRJEB7774,0.79,017
1,0.7244897959183674,PRJEB7774,0.78,017
1,0.673469387755102,PRJEB7774,0.59,017
0,0.6428571428571429,PRJEB7774,0.51,017
1,0.5,PRJEB7774,0.79,017
1,0.5714285714285714,PRJEB7774,0.47,017
1,0.6836734693877551,PRJEB7774,0.45,017
0,0.5816326530612245,PRJEB7774,0.57,017
1,0.5816326530612245,PRJEB7774,0.62,017
0,0.5918367346938775,PRJEB7774,0.34,017
1,0.6428571428571429,PRJEB7774,0.71,017
1,0.4897959183673469,PRJEB7774,0.74,017
0,0.6224489795918368,PRJEB7774,0.16,017
1,0.6428571428571429,PRJEB7774,0.5,017
1,0.6122448979591837,PRJEB7774,0.76,017
0,0.4897959183673469,PRJEB7774,0.85,017
1,0.6530612244897959,PRJEB7774,0.41,017
0,0.6428571428571429,PRJEB7774,0.27,017
1,0.6836734693877551,PRJEB7774,0.82,017
1,0.6938775510204082,PRJEB7774,0.72,017
0,0.6020408163265306,PRJEB7774,0.27,017
0,0.5510204081632653,PRJEB7774,0.25,017
1,0.6020408163265306,PRJEB7774,0.9,017
1,0.5918367346938775,PRJEB7774,0.78,017
0,0.5714285714285714,PRJEB7774,0.72,017
0,0.5918367346938775,PRJEB7774,0.39,017
1,0.6224489795918368,PRJEB7774,0.82,017
0,0.6428571428571429,PRJEB7774,0.58,017
1,0.7142857142857143,PRJEB7774,0.63,017
1,0.6428571428571429,PRJEB7774,0.67,017
0,0.6326530612244898,PRJEB7774,0.51,017
0,0.6122448979591837,PRJEB7774,0.46,017
0,0.3673469387755102,PRJNA429097,0.09,017
0,0.3469387755102041,PRJNA429097,0.16,017
0,0.5102040816326531,PRJNA429097,0.51,017
1,0.7346938775510204,PRJNA429097,0.87,017
0,0.5102040816326531,PRJNA429097,0.34,017
1,0.6326530612244898,PRJNA429097,0.89,017
1,0.5612244897959183,PRJNA429097,0.75,017
1,0.6938775510204082,PRJNA429097,0.84,017
0,0.3571428571428571,PRJNA429097,0.14,017
0,0.3469387755102041,PRJNA429097,0.1,017
0,0.4285714285714285,PRJNA429097,0.15,017
0,0.3673469387755102,PRJNA429097,0.08,017
0,0.4081632653061224,PRJNA429097,0.13,017
1,0.5306122448979592,PRJNA429097,0.74,017
1,0.6938775510204082,PRJNA429097,0.91,017
1,0.6428571428571429,PRJNA429097,0.69,017
0,0.3775510204081632,PRJNA429097,0.06,017
0,0.3571428571428571,PRJNA429097,0.17,017
1,0.6836734693877551,PRJNA429097,0.74,017
0,0.3469387755102041,PRJNA429097,0.08,017
1,0.7040816326530612,PRJNA429097,0.85,017
0,0.3673469387755102,PRJNA429097,0.1,017
0,0.3469387755102041,PRJNA429097,0.25,017
1,0.6428571428571429,PRJNA429097,0.59,017
0,0.3469387755102041,PRJNA429097,0.11,017
1,0.6428571428571429,PRJNA429097,0.81,017
1,0.6224489795918368,PRJNA429097,0.88,017
1,0.6122448979591837,PRJNA429097,0.69,017
1,0.6938775510204082,PRJNA429097,0.92,017
0,0.4489795918367347,PRJNA429097,0.26,017
1,0.6428571428571429,PRJNA429097,0.78,017
1,0.7857142857142857,PRJNA429097,0.89,017
0,0.3775510204081632,PRJNA429097,0.15,017
1,0.7142857142857143,PRJNA429097,0.77,017
1,0.6938775510204082,PRJNA429097,0.92,017
1,0.6938775510204082,PRJNA429097,0.87,017
1,0.5816326530612245,PRJNA429097,0.74,017
1,0.6938775510204082,PRJNA429097,0.67,017
0,0.4591836734693877,PRJNA429097,0.21,017
1,0.7142857142857143,PRJNA731589,0.8,017
1,0.6632653061224489,PRJNA731589,0.77,017
1,0.7857142857142857,PRJNA731589,0.72,017
1,0.6224489795918368,PRJNA731589,0.76,017
1,0.7244897959183674,PRJNA731589,0.88,017
0,0.5408163265306123,PRJNA731589,0.47,017
0,0.5408163265306123,PRJNA731589,0.34,017
1,0.6938775510204082,PRJNA731589,0.72,017
1,0.6122448979591837,PRJNA731589,0.72,017
1,0.7448979591836735,PRJNA731589,0.73,017
1,0.6836734693877551,PRJNA731589,0.84,017
1,0.7448979591836735,PRJNA731589,0.83,017
0,0.5612244897959183,PRJNA731589,0.56,017
0,0.4387755102040816,PRJNA731589,0.1,017
1,0.7448979591836735,PRJNA731589,0.89,017
1,0.7551020408163265,PRJNA731589,0.68,017
0,0.5204081632653061,PRJNA731589,0.5,017
1,0.6938775510204082,PRJNA731589,0.83,017
0,0.4897959183673469,PRJNA731589,0.34,017
0,0.4387755102040816,PRJNA731589,0.1,017
1,0.7346938775510204,PRJNA731589,0.8,017
0,0.4693877551020408,PRJNA731589,0.4,017
0,0.4387755102040816,PRJNA731589,0.15,017
0,0.5306122448979592,PRJNA731589,0.38,017
1,0.6836734693877551,PRJNA731589,0.76,017
0,0.5408163265306123,PRJNA731589,0.5,017
0,0.4081632653061224,PRJNA731589,0.07,017
1,0.6224489795918368,PRJNA731589,0.76,017
0,0.4897959183673469,PRJNA731589,0.38,017
0,0.4387755102040816,PRJNA731589,0.27,017
1,0.6326530612244898,PRJNA731589,0.78,017
0,0.4387755102040816,PRJNA731589,0.14,017
0,0.5408163265306123,PRJNA731589,0.57,017
1,0.5408163265306123,PRJEB10878,0.64,018
1,0.7346938775510204,PRJEB10878,0.84,018
1,0.6836734693877551,PRJEB10878,0.68,018
0,0.5918367346938775,PRJEB10878,0.4,018
1,0.7448979591836735,PRJEB10878,0.59,018
1,0.673469387755102,PRJEB10878,0.76,018
1,0.7448979591836735,PRJEB10878,0.85,018
0,0.5918367346938775,PRJEB10878,0.64,018
1,0.7244897959183674,PRJEB10878,0.75,018
1,0.673469387755102,PRJEB10878,0.85,018
1,0.6020408163265306,PRJEB10878,0.71,018
0,0.5306122448979592,PRJEB10878,0.32,018
0,0.5918367346938775,PRJEB10878,0.65,018
0,0.5918367346938775,PRJEB10878,0.36,018
1,0.6020408163265306,PRJEB10878,0.69,018
0,0.4795918367346938,PRJEB10878,0.38,018
1,0.6224489795918368,PRJEB10878,0.86,018
0,0.5918367346938775,PRJEB10878,0.72,018
0,0.6530612244897959,PRJEB10878,0.49,018
0,0.4489795918367347,PRJEB10878,0.48,018
0,0.5714285714285714,PRJEB10878,0.24,018
0,0.5714285714285714,PRJEB10878,0.23,018
0,0.6224489795918368,PRJEB10878,0.24,018
1,0.7857142857142857,PRJEB10878,0.85,018
0,0.6326530612244898,PRJEB10878,0.54,018
0,0.6020408163265306,PRJEB10878,0.4,018
0,0.5204081632653061,PRJEB6070,0.22,018
