y_true,prob_1,repeat,client
1,0.6938775510204082,017,federated (aggregate)
1,0.6938775510204082,017,federated (aggregate)
1,0.5816326530612245,017,federated (aggregate)
1,0.6938775510204082,017,federated (aggregate)
0,0.4591836734693877,017,federated (aggregate)
1,0.7142857142857143,017,federated (aggregate)
1,0.6632653061224489,017,federated (aggregate)
1,0.7857142857142857,017,federated (aggregate)
1,0.6224489795918368,017,federated (aggregate)
1,0.7244897959183674,017,federated (aggregate)
0,0.5408163265306123,017,federated (aggregate)
0,0.5408163265306123,017,federated (aggregate)
1,0.6938775510204082,017,federated (aggregate)
1,0.6122448979591837,017,federated (aggregate)
1,0.7448979591836735,017,federated (aggregate)
1,0.6836734693877551,017,federated (aggregate)
1,0.7448979591836735,017,federated (aggregate)
0,0.5612244897959183,017,federated (aggregate)
0,0.4387755102040816,017,federated (aggregate)
1,0.7448979591836735,017,federated (aggregate)
1,0.7551020408163265,017,federated (aggregate)
0,0.5204081632653061,017,federated (aggregate)
1,0.6938775510204082,017,federated (aggregate)
0,0.4897959183673469,017,federated (aggregate)
0,0.4387755102040816,017,federated (aggregate)
1,0.7346938775510204,017,federated (aggregate)
0,0.4693877551020408,017,federated (aggregate)
0,0.4387755102040816,017,federated (aggregate)
0,0.5306122448979592,017,federated (aggregate)
1,0.6836734693877551,017,federated (aggregate)
0,0.5408163265306123,017,federated (aggregate)
0,0.4081632653061224,017,federated (aggregate)
1,0.6224489795918368,017,federated (aggregate)
0,0.4897959183673469,017,federated (aggregate)
0,0.4387755102040816,017,federated (aggregate)
1,0.6326530612244898,017,federated (aggregate)
0,0.4387755102040816,017,federated (aggregate)
0,0.5408163265306123,017,federated (aggregate)
1,0.7857142857142857,017,PRJEB10878
1,0.6530612244897959,017,PRJEB10878
0,0.5918367346938775,017,PRJEB10878
0,0.5102040816326531,017,PRJEB10878
0,0.5612244897959183,017,PRJEB10878
0,0.5408163265306123,017,PRJEB10878
1,0.7244897959183674,017,PRJEB10878
0,0.5612244897959183,017,PRJEB10878
0,0.5204081632653061,017,PRJEB10878
1,0.5714285714285714,017,PRJEB10878
1,0.6836734693877551,017,PRJEB10878
1,0.7551020408163265,017,PRJEB10878
0,0.6224489795918368,017,PRJEB10878
1,0.6428571428571429,017,PRJEB10878
0,0.5918367346938775,017,PRJEB10878
1,0.6530612244897959,017,PRJEB10878
1,0.7653061224489796,017,PRJEB10878
0,0.5510204081632653,017,PRJEB10878
1,0.6326530612244898,017,PRJEB10878
1,0.673469387755102,017,PRJEB10878
1,0.6224489795918368,017,PRJEB10878
1,0.7040816326530612,017,PRJEB10878
1,0.6224489795918368,017,PRJEB10878
1,0.6632653061224489,017,PRJEB10878
1,0.7142857142857143,017,PRJEB10878
0,0.5306122448979592,017,PRJEB10878
1,0.6326530612244898,017,PRJEB6070
0,0.6530612244897959,017,PRJEB6070
1,0.6530612244897959,017,PRJEB6070
1,0.6632653061224489,017,PRJEB6070
1,0.6530612244897959,017,PRJEB6070
1,0.6326530612244898,017,PRJEB6070
1,0.6530612244897959,017,PRJEB6070
1,0.7244897959183674,017,PRJEB6070
1,0.6326530612244898,017,PRJEB6070
0,0.5816326530612245,017,PRJEB6070
1,0.7040816326530612,017,PRJEB6070
1,0.6530612244897959,017,PRJEB6070
1,0.5918367346938775,017,PRJEB6070
1,0.673469387755102,017,PRJEB6070
0,0.5714285714285714,017,PRJEB6070
0,0.5306122448979592,017,PRJEB6070
1,0.7142857142857143,017,PRJEB6070
1,0.7142857142857143,017,PRJEB6070
1,0.673469387755102,017,PRJEB6070
1,0.5204081632653061,017,PRJEB6070
1,0.7857142857142857,017,PRJEB6070
0,0.5714285714285714,017,PRJEB6070
0,0.5918367346938775,017,PRJEB6070
0,0.5612244897959183,017,PRJEB6070
1,0.673469387755102,017,PRJEB6070
1,0.6428571428571429,017,PRJEB6070
1,0.6530612244897959,017,PRJEB6070
0,0.6428571428571429,017,PRJEB6070
1,0.6020408163265306,017,PRJEB6070
0,0.6632653061224489,017,PRJEB6070
1,0.6428571428571429,017,PRJEB6070
1,0.6428571428571429,017,PRJEB6070
1,0.5408163265306123,017,PRJEB6070
0,0.5714285714285714,017,PRJEB6070
0,0.6326530612244898,017,PRJEB6070
0,0.673469387755102,017,PRJEB6070
0,0.5408163265306123,017,PRJEB6070
0,0.4693877551020408,017,PRJEB6070
1,0.6020408163265306,017,PRJEB6070
0,0.5714285714285714,017,PRJEB6070
1,0.7551020408163265,017,PRJEB7774
1,0.7244897959183674,017,PRJEB7774
1,0.673469387755102,017,PRJEB7774
0,0.6428571428571429,017,PRJEB7774
1,0.5,017,PRJEB7774
1,0.5714285714285714,017,PRJEB7774
1,0.6836734693877551,017,PRJEB7774
0,0.5816326530612245,017,PRJEB7774
1,0.5816326530612245,017,PRJEB7774
0,0.5918367346938775,017,PRJEB7774
1,0.6428571428571429,017,PRJEB7774
1,0.4897959183673469,017,PRJEB7774
0,0.6224489795918368,017,PRJEB7774
1,0.6428571428571429,017,PRJEB7774
1,0.6122448979591837,017,PRJEB7774
0,0.4897959183673469,017,PRJEB7774
1,0.6530612244897959,017,PRJEB7774
0,0.6428571428571429,017,PRJEB7774
1,0.6836734693877551,017,PRJEB7774
1,0.6938775510204082,017,PRJEB7774
0,0.6020408163265306,017,PRJEB7774
0,0.5510204081632653,017,PRJEB7774
1,0.6020408163265306,017,PRJEB7774
1,0.5918367346938775,017,PRJEB7774
0,0.5714285714285714,017,PRJEB7774
0,0.5918367346938775,017,PRJEB7774
1,0.6224489795918368,017,PRJEB7774
0,0.6428571428571429,017,PRJEB7774
1,0.7142857142857143,017,PRJEB7774
1,0.6428571428571429,017,PRJEB7774
0,0.6326530612244898,017,PRJEB7774
0,0.6122448979591837,017,PRJEB7774
0,0.3673469387755102,017,PRJNA429097
0,0.3469387755102041,017,PRJNA429097
0,0.5102040816326531,017,PRJNA429097
1,0.7346938775510204,017,PRJNA429097
0,0.5102040816326531,017,PRJNA429097
1,0.6326530612244898,017,PRJNA429097
1,0.5612244897959183,017,PRJNA429097
1,0.6938775510204082,017,PRJNA429097
0,0.3571428571428571,017,PRJNA429097
0,0.3469387755102041,017,PRJNA429097
0,0.4285714285714285,017,PRJNA429097
0,0.3673469387755102,017,PRJNA429097
0,0.4081632653061224,017,PRJNA429097
1,0.5306122448979592,017,PRJNA429097
1,0.6938775510204082,017,PRJNA429097
1,0.6428571428571429,017,PRJNA429097
0,0.3775510204081632,017,PRJNA429097
0,0.3571428571428571,017,PRJNA429097
1,0.6836734693877551,017,PRJNA429097
0,0.3469387755102041,017,PRJNA429097
1,0.7040816326530612,017,PRJNA429097
0,0.3673469387755102,017,PRJNA429097
0,0.3469387755102041,017,PRJNA429097
1,0.6428571428571429,017,PRJNA429097
0,0.3469387755102041,017,PRJNA429097
1,0.6428571428571429,017,PRJNA429097
1,0.6224489795918368,017,PRJNA429097
1,0.6122448979591837,017,PRJNA429097
1,0.6938775510204082,017,PRJNA429097
0,0.4489795918367347,017,PRJNA429097
1,0.6428571428571429,017,PRJNA429097
1,0.7857142857142857,017,PRJNA429097
0,0.3775510204081632,017,PRJNA429097
1,0.7142857142857143,017,PRJNA429097
1,0.6938775510204082,017,PRJNA429097
1,0.6938775510204082,017,PRJNA429097
1,0.5816326530612245,017,PRJNA429097
1,0.6938775510204082,017,PRJNA429097
0,0.4591836734693877,017,PRJNA429097
1,0.7142857142857143,017,PRJNA731589
1,0.6632653061224489,017,PRJNA731589
1,0.7857142857142857,017,PRJNA731589
1,0.6224489795918368,017,PRJNA731589
1,0.7244897959183674,017,PRJNA731589
0,0.5408163265306123,017,PRJNA731589
0,0.5408163265306123,017,PRJNA731589
1,0.6938775510204082,017,PRJNA731589
1,0.6122448979591837,017,PRJNA731589
1,0.7448979591836735,017,PRJNA731589
1,0.6836734693877551,017,PRJNA731589
1,0.7448979591836735,017,PRJNA731589
0,0.5612244897959183,017,PRJNA731589
0,0.4387755102040816,017,PRJNA731589
1,0.7448979591836735,017,PRJNA731589
1,0.7551020408163265,017,PRJNA731589
0,0.5204081632653061,017,PRJNA731589
1,0.6938775510204082,017,PRJNA731589
0,0.4897959183673469,017,PRJNA731589
0,0.4387755102040816,017,PRJNA731589
1,0.7346938775510204,017,PRJNA731589
0,0.4693877551020408,017,PRJNA731589
0,0.4387755102040816,017,PRJNA731589
0,0.5306122448979592,017,PRJNA731589
1,0.6836734693877551,017,PRJNA731589
0,0.5408163265306123,017,PRJNA731589
0,0.4081632653061224,017,PRJNA731589
1,0.6224489795918368,017,PRJNA731589
0,0.4897959183673469,017,PRJNA731589
0,0.4387755102040816,017,PRJNA731589
1,0.6326530612244898,017,PRJNA731589
0,0.4387755102040816,017,PRJNA731589
0,0.5408163265306123,017,PRJNA731589
1,0.64,018,centralized
1,0.84,018,centralized
1,0.68,018,centralized
0,0.4,018,centralized
1,0.59,018,centralized
1,0.76,018,centralized
1,0.85,018,centralized
0,0.64,018,centralized
1,0.75,018,centralized
1,0.85,018,centralized
1,0.71,018,centralized
0,0.32,018,centralized
0,0.65,018,centralized
0,0.36,018,centralized
1,0.69,018,centralized
0,0.38,018,centralized
1,0.86,018,centralized
0,0.72,018,centralized
0,0.49,018,centralized
0,0.48,018,centralized
0,0.24,018,centralized
0,0.23,018,centralized
0,0.24,018,centralized
1,0.85,018,centralized
0,0.54,018,centralized
0,0.4,018,centralized
0,0.22,018,centralized
1,0.69,018,centralized
0,0.45,018,centralized
0,0.36,018,centralized
1,0.5,018,centralized
1,0.57,018,centralized
1,0.46,018,centralized
0,0.52,018,centralized
0,0.46,018,centralized
0,0.49,018,centralized
1,0.68,018,centralized
1,0.67,018,centralized
1,0.33,018,centralized
1,0.59,018,centralized
1,0.63,018,centralized
0,0.46,018,centralized
0,0.31,018,centralized
0,0.43,018,centralized
1,0.57,018,centralized
0,0.41,018,centralized
1,0.79,018,centralized
1,0.83,018,centralized
0,0.24,018,centralized
1,0.78,018,centralized
0,0.47,018,centralized
0,0.69,018,centralized
0,0.43,018,centralized
0,0.41,018,centralized
1,0.56,018,centralized
1,0.77,018,centralized
0,0.51,018,centralized
1,0.69,018,centralized
1,0.63,018,centralized
1,0.71,018,centralized
0,0.29,018,centralized
1,0.79,018,centralized
1,0.7,018,centralized
1,0.65,018,centralized
1,0.65,018,centralized
1,0.6,018,centralized
0,0.38,018,centralized
1,0.68,018,centralized
1,0.74,018,centralized
1,0.68,018,centralized
1,0.52,018,centralized
0,0.49,018,centralized
1,0.87,018,centralized
1,0.51,018,centralized
0,0.47,018,centralized
0,0.2,018,centralized
1,0.79,018,centralized
0,0.28,018,centralized
1,0.68,018,centralized
1,0.44,018,centralized
0,0.52,018,centralized
1,0.86,018,centralized
0,0.46,018,centralized
1,0.83,018,centralized
0,0.45,018,centralized
0,0.36,018,centralized
1,0.55,018,centralized
1,0.76,018,centralized
0,0.26,018,centralized
1,0.78,018,centralized
1,0.65,018,centralized
1,0.79,018,centralized
1,0.64,018,centralized
0,0.36,018,centralized
1,0.57,018,centralized
1,0.72,018,centralized
1,0.84,018,centralized
1,0.8,018,centralized
1,0.52,018,centralized
1,0.88,018,centralized
0,0.32,018,centralized
1,0.8,018,centralized
0,0.1,018,centralized
0,0.15,018,centralized
0,0.11,018,centralized
0,0.12,018,centralized
0,0.24,018,centralized
1,0.93,018,centralized
0,0.13,018,centralized
1,0.64,018,centralized
0,0.14,018,centralized
1,0.87,018,centralized
0,0.53,018,centralized
1,0.92,018,centralized
1,0.9,018,centralized
1,0.7,018,centralized
1,0.86,018,centralized
0,0.18,018,centralized
1,0.74,018,centralized
0,0.1,018,centralized
1,0.58,018,centralized
0,0.17,018,centralized
1,0.8,018,centralized
1,0.89,018,centralized
1,0.82,018,centralized
0,0.12,018,centralized
1,0.84,018,centralized
1,0.64,018,centralized
1,0.92,018,centralized
1,0.74,018,centralized
0,0.19,018,centralized
0,0.17,018,centralized
1,0.6,018,centralized
1,0.67,018,centralized
0,0.39,018,centralized
0,0.12,018,centralized
1,0.84,018,centralized
1,0.76,018,centralized
1,0.17,018,centralized
1,0.75,018,centralized
0,0.09,018,centralized
1,0.81,018,centralized
1,0.81,018,centralized
0,0.24,018,centralized
1,0.81,018,centralized
0,0.1,018,centralized
0,0.38,018,centralized
1,0.93,018,centralized
1,0.66,018,centralized
0,0.56,018,centralized
1,0.86,018,centralized
1,0.84,018,centralized
1,0.8,018,centralized
1,0.75,018,centralized
1,0.81,018,centralized
1,0.69,018,centralized
0,0.35,018,centralized
0,0.3,018,centralized
0,0.23,018,centralized
1,0.69,018,centralized
0,0.15,018,centralized
1,0.58,018,centralized
1,0.67,018,centralized
0,0.18,018,centralized
1,0.67,018,centralized
1,0.92,018,centralized
1,0.65,018,centralized
1,0.87,018,centralized
1,0.77,018,centralized
1,0.45,018,centralized
1,0.5408163265306123,018,federated (aggregate)
1,0.7346938775510204,018,federated (aggregate)
1,0.6836734693877551,018,federated (aggregate)
0,0.5918367346938775,018,federated (aggregate)
1,0.7448979591836735,018,federated (aggregate)
1,0.673469387755102,018,federated (aggregate)
1,0.7448979591836735,018,federated (aggregate)
0,0.5918367346938775,018,federated (aggregate)
1,0.7244897959183674,018,federated (aggregate)
1,0.673469387755102,018,federated (aggregate)
1,0.6020408163265306,018,federated (aggregate)
0,0.5306122448979592,018,federated (aggregate)
0,0.5918367346938775,018,federated (aggregate)
0,0.5918367346938775,018,federated (aggregate)
1,0.6020408163265306,018,federated (aggregate)
0,0.4795918367346938,018,federated (aggregate)
1,0.6224489795918368,018,federated (aggregate)
0,0.5918367346938775,018,federated (aggregate)
0,0.6530612244897959,018,federated (aggregate)
0,0.4489795918367347,018,federated (aggregate)
0,0.5714285714285714,018,federated (aggregate)
0,0.5714285714285714,018,federated (aggregate)
0,0.6224489795918368,018,federated (aggregate)
1,0.7857142857142857,018,federated (aggregate)
0,0.6326530612244898,018,federated (aggregate)
0,0.6020408163265306,018,federated (aggregate)
0,0.5204081632653061,018,federated (aggregate)
1,0.6122448979591837,018,federated (aggregate)
0,0.5510204081632653,018,federated (aggregate)
0,0.3979591836734694,018,federated (aggregate)
1,0.5816326530612245,018,federated (aggregate)
1,0.5306122448979592,018,federated (aggregate)
1,0.5714285714285714,018,federated (aggregate)
0,0.5918367346938775,018,federated (aggregate)
0,0.5408163265306123,018,federated (aggregate)
0,0.4897959183673469,018,federated (aggregate)
1,0.6530612244897959,018,federated (aggregate)
1,0.7142857142857143,018,federated (aggregate)
1,0.5102040816326531,018,federated (aggregate)
1,0.6122448979591837,018,federated (aggregate)
1,0.4795918367346938,018,federated (aggregate)
0,0.5714285714285714,018,federated (aggregate)
0,0.4591836734693877,018,federated (aggregate)
0,0.6122448979591837,018,federated (aggregate)
1,0.5510204081632653,018,federated (aggregate)
0,0.5612244897959183,018,federated (aggregate)
1,0.6326530612244898,018,federated (aggregate)
1,0.7346938775510204,018,federated (aggregate)
0,0.5306122448979592,018,federated (aggregate)
1,0.7244897959183674,018,federated (aggregate)
0,0.5408163265306123,018,federated (aggregate)
0,0.6326530612244898,018,federated (aggregate)
0,0.5408163265306123,018,federated (aggregate)
0,0.5102040816326531,018,federated (aggregate)
1,0.6428571428571429,018,federated (aggregate)
1,0.6122448979591837,018,federated (aggregate)
0,0.5918367346938775,018,federated (aggregate)
1,0.7040816326530612,018,federated (aggregate)
1,0.5816326530612245,018,federated (aggregate)
1,0.6428571428571429,018,federated (aggregate)
0,0.5306122448979592,018,federated (aggregate)
1,0.6122448979591837,018,federated (aggregate)
1,0.5918367346938775,018,federated (aggregate)
1,0.6938775510204082,018,federated (aggregate)
1,0.6836734693877551,018,federated (aggregate)
1,0.6224489795918368,018,federated (aggregate)
0,0.5816326530612245,018,federated (aggregate)
1,0.7040816326530612,018,federated (aggregate)
1,0.6122448979591837,018,federated (aggregate)
1,0.5,018,federated (aggregate)
1,0.6428571428571429,018,federated (aggregate)
0,0.6326530612244898,018,federated (aggregate)
1,0.6224489795918368,018,federated (aggregate)
1,0.5204081632653061,018,federated (aggregate)
0,0.5918367346938775,018,federated (aggregate)
0,0.5102040816326531,018,federated (aggregate)
1,0.5816326530612245,018,federated (aggregate)
0,0.5918367346938775,018,federated (aggregate)
1,0.4897959183673469,018,federated (aggregate)
1,0.7040816326530612,018,federated (aggregate)
0,0.5204081632653061,018,federated (aggregate)
1,0.5816326530612245,018,federated (aggregate)
0,0.4795918367346938,018,federated (aggregate)
1,0.6836734693877551,018,federated (aggregate)
0,0.5510204081632653,018,federated (aggregate)
0,0.5510204081632653,018,federated (aggregate)
1,0.6428571428571429,018,federated (aggregate)
1,0.6122448979591837,018,federated (aggregate)
0,0.5408163265306123,018,federated (aggregate)
1,0.6428571428571429,018,federated (aggregate)
1,0.4897959183673469,018,federated (aggregate)
1,0.7142857142857143,018,federated (aggregate)
1,0.6326530612244898,018,federated (aggregate)
0,0.6224489795918368,018,federated (aggregate)
1,0.5816326530612245,018,federated (aggregate)
1,0.6530612244897959,018,federated (aggregate)
1,0.6632653061224489,018,federated (aggregate)
1,0.5612244897959183,018,federated (aggregate)
1,0.5612244897959183,018,federated (aggregate)
1,0.7346938775510204,018,federated (aggregate)
0,0.4285714285714285,018,federated (aggregate)
1,0.6632653061224489,018,federated (aggregate)
0,0.336734693877551,018,federated (aggregate)
0,0.3571428571428571,018,federated (aggregate)
0,0.3775510204081632,018,federated (aggregate)
0,0.3469387755102041,018,federated (aggregate)
0,0.5,018,federated (aggregate)
1,0.7448979591836735,018,federated (aggregate)
0,0.3775510204081632,018,federated (aggregate)
1,0.5816326530612245,018,federated (aggregate)
0,0.4183673469387755,018,federated (aggregate)
1,0.673469387755102,018,federated (aggregate)
0,0.5510204081632653,018,federated (aggregate)
1,0.7959183673469388,018,federated (aggregate)
1,0.7142857142857143,018,federated (aggregate)
1,0.5816326530612245,018,federated (aggregate)
1,0.7448979591836735,018,federated (aggregate)
0,0.4183673469387755,018,federated (aggregate)
1,0.7755102040816326,018,federated (aggregate)
0,0.4183673469387755,018,federated (aggregate)
1,0.6632653061224489,018,federated (aggregate)
0,0.4183673469387755,018,federated (aggregate)
1,0.6530612244897959,018,federated (aggregate)
1,0.7244897959183674,018,federated (aggregate)
1,0.6632653061224489,018,federated (aggregate)
0,0.4183673469387755,018,federated (aggregate)
1,0.7857142857142857,018,federated (aggregate)
1,0.5714285714285714,018,federated (aggregate)
1,0.6938775510204082,018,federated (aggregate)
1,0.8061224489795918,018,federated (aggregate)
0,0.3469387755102041,018,federated (aggregate)
0,0.4081632653061224,018,federated (aggregate)
1,0.7040816326530612,018,federated (aggregate)
1,0.5816326530612245,018,federated (aggregate)
0,0.4693877551020408,018,federated (aggregate)
0,0.3979591836734694,018,federated (aggregate)
1,0.7244897959183674,018,federated (aggregate)
1,0.6632653061224489,018,federated (aggregate)
1,0.5816326530612245,018,federated (aggregate)
1,0.7857142857142857,018,federated (aggregate)
0,0.4183673469387755,018,federated (aggregate)
1,0.7551020408163265,018,federated (aggregate)
1,0.6938775510204082,018,federated (aggregate)
0,0.4387755102040816,018,federated (aggregate)
1,0.6938775510204082,018,federated (aggregate)
0,0.3979591836734694,018,federated (aggregate)
0,0.5306122448979592,018,federated (aggregate)
1,0.7755102040816326,018,federated (aggregate)
1,0.673469387755102,018,federated (aggregate)
0,0.5816326530612245,018,federated (aggregate)
1,0.7653061224489796,018,federated (aggregate)
1,0.8061224489795918,018,federated (aggregate)
1,0.7244897959183674,018,federated (aggregate)
1,0.6836734693877551,018,federated (aggregate)
1,0.7653061224489796,018,federated (aggregate)
1,0.6938775510204082,018,federated (aggregate)
0,0.5,018,federated (aggregate)
0,0.4693877551020408,018,federated (aggregate)
0,0.4897959183673469,018,federated (aggregate)
1,0.6938775510204082,018,federated (aggregate)
0,0.3979591836734694,018,federated (aggregate)
1,0.6122448979591837,018,federated (aggregate)
1,0.7857142857142857,018,federated (aggregate)
0,0.3877551020408163,018,federated (aggregate)
1,0.6428571428571429,018,federated (aggregate)
1,0.7040816326530612,018,federated (aggregate)
1,0.673469387755102,018,federated (aggregate)
1,0.7755102040816326,018,federated (aggregate)
1,0.6938775510204082,018,federated (aggregate)
1,0.5,018,federated (aggregate)
1,0.5408163265306123,018,PRJEB10878
1,0.7346938775510204,018,PRJEB10878
1,0.6836734693877551,018,PRJEB10878
0,0.5918367346938775,018,PRJEB10878
1,0.7448979591836735,018,PRJEB10878
1,0.673469387755102,018,PRJEB10878
1,0.7448979591836735,018,PRJEB10878
0,0.5918367346938775,018,PRJEB10878
1,0.7244897959183674,018,PRJEB10878
1,0.673469387755102,018,PRJEB10878
1,0.6020408163265306,018,PRJEB10878
0,0.5306122448979592,018,PRJEB10878
0,0.5918367346938775,018,PRJEB10878
0,0.5918367346938775,018,PRJEB10878
1,0.6020408163265306,018,PRJEB10878
0,0.4795918367346938,018,PRJEB10878
1,0.6224489795918368,018,PRJEB10878
0,0.5918367346938775,018,PRJEB10878
0,0.6530612244897959,018,PRJEB10878
0,0.4489795918367347,018,PRJEB10878
0,0.5714285714285714,018,PRJEB10878
0,0.5714285714285714,018,PRJEB10878
0,0.6224489795918368,018,PRJEB10878
1,0.7857142857142857,018,PRJEB10878
0,0.6326530612244898,018,PRJEB10878
0,0.6020408163265306,018,PRJEB10878
0,0.5204081632653061,018,PRJEB6070
1,0.6122448979591837,018,PRJEB6070
0,0.5510204081632653,018,PRJEB6070
0,0.3979591836734694,018,PRJEB6070
1,0.5816326530612245,018,PRJEB6070
1,0.5306122448979592,018,PRJEB6070
1,0.5714285714285714,018,PRJEB6070
0,0.5918367346938775,018,PRJEB6070
0,0.5408163265306123,018,PRJEB6070
0,0.4897959183673469,018,PRJEB6070
1,0.6530612244897959,018,PRJEB6070
1,0.7142857142857143,018,PRJEB6070
1,0.5102040816326531,018,PRJEB6070
1,0.6122448979591837,018,PRJEB6070
1,0.4795918367346938,018,PRJEB6070
0,0.5714285714285714,018,PRJEB6070
0,0.4591836734693877,018,PRJEB6070
0,0.6122448979591837,018,PRJEB6070
1,0.5510204081632653,018,PRJEB6070
0,0.5612244897959183,018,PRJEB6070
1,0.6326530612244898,018,PRJEB6070
1,0.7346938775510204,018,PRJEB6070
0,0.5306122448979592,018,PRJEB6070
1,0.7244897959183674,018,PRJEB6070
0,0.5408163265306123,018,PRJEB6070
0,0.6326530612244898,018,PRJEB6070
0,0.5408163265306123,018,PRJEB6070
0,0.5102040816326531,018,PRJEB6070
1,0.6428571428571429,018,PRJEB6070
1,0.6122448979591837,018,PRJEB6070
0,0.5918367346938775,018,PRJEB6070
1,0.7040816326530612,018,PRJEB6070
1,0.5816326530612245,018,PRJEB6070
1,0.6428571428571429,018,PRJEB6070
0,0.5306122448979592,018,PRJEB6070
1,0.6122448979591837,018,PRJEB6070
1,0.5918367346938775,018,PRJEB6070
1,0.6938775510204082,018,PRJEB6070
1,0.6836734693877551,018,PRJEB6070
1,0.6224489795918368,018,PRJEB6070
0,0.5816326530612245,018,PRJEB7774
1,0.7040816326530612,018,PRJEB7774
1,0.6122448979591837,018,PRJEB7774
1,0.5,018,PRJEB7774
1,0.6428571428571429,018,PRJEB7774
0,0.6326530612244898,018,PRJEB7774
1,0.6224489795918368,018,PRJEB7774
1,0.5204081632653061,018,PRJEB7774
0,0.5918367346938775,018,PRJEB7774
0,0.5102040816326531,018,PRJEB7774
1,0.5816326530612245,018,PRJEB7774
0,0.5918367346938775,018,PRJEB7774
1,0.4897959183673469,018,PRJEB7774
1,0.7040816326530612,018,PRJEB7774
0,0.5204081632653061,018,PRJEB7774
1,0.5816326530612245,018,PRJEB7774
0,0.4795918367346938,018,PRJEB7774
1,0.6836734693877551,018,PRJEB7774
0,0.5510204081632653,018,PRJEB7774
0,0.5510204081632653,018,PRJEB7774
1,0.6428571428571429,018,PRJEB7774
1,0.6122448979591837,018,PRJEB7774
0,0.5408163265306123,018,PRJEB7774
1,0.6428571428571429,018,PRJEB7774
1,0.4897959183673469,018,PRJEB7774
1,0.7142857142857143,018,PRJEB7774
1,0.6326530612244898,018,PRJEB7774
0,0.6224489795918368,018,PRJEB7774
1,0.5816326530612245,018,PRJEB7774
1,0.6530612244897959,018,PRJEB7774
1,0.6632653061224489,018,PRJEB7774
1,0.5612244897959183,018,PRJEB7774
1,0.5612244897959183,018,PRJNA429097
1,0.7346938775510204,018,PRJNA429097
0,0.4285714285714285,018,PRJNA429097
1,0.6632653061224489,018,PRJNA429097
0,0.336734693877551,018,PRJNA429097
0,0.3571428571428571,018,PRJNA429097
0,0.3775510204081632,018,PRJNA429097
0,0.3469387755102041,018,PRJNA429097
0,0.5,018,PRJNA429097
1,0.7448979591836735,018,PRJNA429097
0,0.3775510204081632,018,PRJNA429097
1,0.5816326530612245,018,PRJNA429097
0,0.4183673469387755,018,PRJNA429097
1,0.673469387755102,018,PRJNA429097
0,0.5510204081632653,018,PRJNA429097
1,0.7959183673469388,018,PRJNA429097
1,0.7142857142857143,018,PRJNA429097
1,0.5816326530612245,018,PRJNA429097
1,0.7448979591836735,018,PRJNA429097
0,0.4183673469387755,018,PRJNA429097
1,0.7755102040816326,018,PRJNA429097
0,0.4183673469387755,018,PRJNA429097
1,0.6632653061224489,018,PRJNA429097
0,0.4183673469387755,018,PRJNA429097
1,0.6530612244897959,018,PRJNA429097
1,0.7244897959183674,018,PRJNA429097
1,0.6632653061224489,018,PRJNA429097
0,0.4183673469387755,018,PRJNA429097
1,0.7857142857142857,018,PRJNA429097
1,0.5714285714285714,018,PRJNA429097
1,0.6938775510204082,018,PRJNA429097
1,0.8061224489795918,018,PRJNA429097
0,0.3469387755102041,018,PRJNA429097
0,0.4081632653061224,018,PRJNA429097
1,0.7040816326530612,018,PRJNA429097
1,0.5816326530612245,018,PRJNA429097
0,0.4693877551020408,018,PRJNA429097
0,0.3979591836734694,018,PRJNA429097
1,0.7244897959183674,018,PRJNA429097
1,0.6632653061224489,018,PRJNA731589
1,0.5816326530612245,018,PRJNA731589
1,0.7857142857142857,018,PRJNA731589
0,0.4183673469387755,018,PRJNA731589
1,0.7551020408163265,018,PRJNA731589
1,0.6938775510204082,018,PRJNA731589
0,0.4387755102040816,018,PRJNA731589
1,0.6938775510204082,018,PRJNA731589
0,0.3979591836734694,018,PRJNA731589
0,0.5306122448979592,018,PRJNA731589
1,0.7755102040816326,018,PRJNA731589
1,0.673469387755102,018,PRJNA731589
0,0.5816326530612245,018,PRJNA731589
1,0.7653061224489796,018,PRJNA731589
1,0.8061224489795918,018,PRJNA731589
1,0.7244897959183674,018,PRJNA731589
1,0.6836734693877551,018,PRJNA731589
1,0.7653061224489796,018,PRJNA731589
1,0.6938775510204082,018,PRJNA731589
0,0.5,018,PRJNA731589
0,0.4693877551020408,018,PRJNA731589
0,0.4897959183673469,018,PRJNA731589
1,0.6938775510204082,018,PRJNA731589
0,0.3979591836734694,018,PRJNA731589
1,0.6122448979591837,018,PRJNA731589
1,0.7857142857142857,018,PRJNA731589
0,0.3877551020408163,018,PRJNA731589
1,0.6428571428571429,018,PRJNA731589
1,0.7040816326530612,018,PRJNA731589
1,0.673469387755102,018,PRJNA731589
1,0.7755102040816326,018,PRJNA731589
1,0.6938775510204082,018,PRJNA731589
1,0.5,018,PRJNA731589
1,0.72,019,centralized
0,0.48,019,centralized
1,0.7,019,centralized
1,0.45,019,centralized
1,0.71,019,centralized
0,0.84,019,centralized
1,0.84,019,centralized
0,0.3,019,centralized
0,0.28,019,centralized
0,0.3,019,centralized
1,0.8,019,centralized
1,0.67,019,centralized
1,0.87,019,centralized
1,0.8,019,centralized
0,0.27,019,centralized
1,0.72,019,centralized
0,0.37,019,centralized
1,0.76,019,centralized
1,0.58,019,centralized
1,0.76,019,centralized
0,0.3,019,centralized
1,0.74,019,centralized
1,0.61,019,centralized
0,0.16,019,centralized
